index,sourcetype,"_time",count
aix,"aix:stream","2022-06-28T17:00:00.000-0400",4722330
aix,"aix:stream","2022-06-28T17:30:00.000-0400",2743615
aix,"aix:stream","2022-06-28T18:00:00.000-0400",2944862
aix,"aix:stream","2022-06-28T18:30:00.000-0400",2689535
aix,"aix:stream","2022-06-28T19:00:00.000-0400",2686424
aix,"aix:stream","2022-06-28T19:30:00.000-0400",2586906
aix,"aix:stream","2022-06-28T20:00:00.000-0400",2635024
aix,"aix:stream","2022-06-28T20:30:00.000-0400",2655779
aix,"aix:stream","2022-06-28T21:00:00.000-0400",4132604
aix,"aix:stream","2022-06-28T21:30:00.000-0400",2762802
aix,"aix:stream","2022-06-28T22:00:00.000-0400",7234967
aix,"aix:stream","2022-06-28T22:30:00.000-0400",7292327
aix,"aix:stream","2022-06-28T23:00:00.000-0400",7337961
aix,"aix:stream","2022-06-28T23:30:00.000-0400",6640581
aix,"aix:stream","2022-06-29T00:00:00.000-0400",15205681
aix,"aix:stream","2022-06-29T00:30:00.000-0400",14684000
